time,dice,epoch,samples_read
1719414967.197565,-16.817472457885742,0,1
1719414967.834332,-16.77923011779785,0,2
1719414969.3042173,-16.79644012451172,0,3
1719414970.6206641,-16.71371841430664,0,4
1719414971.9774,-16.75504493713379,0,5
1719414973.3142436,-16.683835983276367,0,6
1719414974.6635106,-16.628610610961914,0,7
1719414975.9285042,-16.651107788085938,0,8
1719414977.2788496,-16.61842155456543,0,9
1719414978.615638,-16.665895462036133,0,10
1719414983.9859629,-16.6322021484375,1,11
1719414985.278975,-16.621417999267578,1,12
1719414986.565925,-16.651695251464844,1,13
1719414987.8822062,-16.547855377197266,1,14
1719414989.2452729,-16.65254020690918,1,15
1719414990.5636394,-16.509855270385742,1,16
1719414991.9009137,-16.50535774230957,1,17
1719414993.1695795,-16.58746910095215,1,18
1719414994.6148298,-16.47587776184082,1,19
1719414995.9235406,-16.5531005859375,1,20
1719415001.2456322,-16.576128005981445,2,21
1719415002.5592988,-16.52379035949707,2,22
1719415003.8861434,-16.519311904907227,2,23
1719415005.301492,-16.47052764892578,2,24
1719415006.5755644,-16.573223114013672,2,25
1719415007.9359126,-16.44370460510254,2,26
1719415009.2832754,-16.414859771728516,2,27
1719415010.686569,-16.44582748413086,2,28
1719415011.9689195,-16.427108764648438,2,29
1719415013.3398857,-16.42529296875,2,30
1719415018.6961772,-16.47906494140625,3,31
1719415020.0802774,-16.336063385009766,3,32
1719415021.3884192,-16.394861221313477,3,33
1719415022.7211945,-16.42802619934082,3,34
1719415024.0118253,-16.413724899291992,3,35
1719415025.4683025,-16.29178237915039,3,36
1719415026.7649484,-16.274829864501953,3,37
1719415028.1133733,-16.310277938842773,3,38
1719415029.454988,-16.28367805480957,3,39
1719415030.8470216,-16.365224838256836,3,40
1719415036.2171006,-16.224925994873047,4,41
1719415037.5276504,-16.20702362060547,4,42
1719415038.8891861,-16.31511878967285,4,43
1719415040.1909523,-16.2930850982666,4,44
1719415041.5138905,-16.305673599243164,4,45
1719415042.823869,-16.170581817626953,4,46
1719415044.1637747,-16.24625015258789,4,47
1719415045.6466386,-16.257177352905273,4,48
1719415046.9406595,-16.16948890686035,4,49
1719415048.2760582,-16.320327758789062,4,50
