time,gpu_util,gpu_mem,dice,epoch,samples_read
0.5087900161743164,64.0,4901.0,5.1915645599365234e-05,0,1
0.6295745372772217,53.0,5291.0,-0.0001207590103149414,0,2
0.8024969100952148,53.0,5291.0,-0.001268148422241211,0,3
0.9753179550170898,99.0,5291.0,0.0001811981201171875,0,4
1.148702621459961,99.0,5291.0,-0.00061798095703125,0,5
1.3257486820220947,99.0,5291.0,0.00028324127197265625,0,6
1.4971024990081787,99.0,5291.0,0.00015556812286376953,0,7
1.673271894454956,99.0,5291.0,-0.0022029876708984375,0,8
1.8449532985687256,99.0,5291.0,7.206201553344727e-05,0,9
2.022045612335205,99.0,5291.0,-0.0002009868621826172,0,10
2.221714973449707,99.0,5291.0,-0.0007327795028686523,0,11
2.3942484855651855,88.0,5291.0,-0.001130819320678711,0,12
2.5701282024383545,99.0,5291.0,-0.0002802610397338867,0,13
2.744752883911133,99.0,5291.0,0.0001862049102783203,0,14
2.9214584827423096,99.0,5291.0,0.0003827214241027832,0,15
3.096336841583252,99.0,5291.0,1.430511474609375e-05,0,16
3.267099380493164,99.0,5291.0,0.0007306933403015137,0,17
3.445739507675171,99.0,5291.0,0.0004564523696899414,0,18
3.617603302001953,99.0,5291.0,2.4497509002685547e-05,0,19
3.793720245361328,99.0,5291.0,0.0005074739456176758,0,20
3.9881367683410645,99.0,5291.0,-0.00028777122497558594,0,21
4.160672903060913,90.0,5291.0,5.4836273193359375e-06,0,22
4.338797330856323,99.0,5291.0,-0.0007512569427490234,0,23
4.512908935546875,99.0,5291.0,0.00015312433242797852,0,24
4.689285516738892,99.0,5291.0,-0.0001685619354248047,0,25
4.860895872116089,99.0,5291.0,4.2557716369628906e-05,0,26
5.036116123199463,99.0,5291.0,-0.00038743019104003906,0,27
5.20845890045166,99.0,5291.0,4.845857620239258e-05,0,28
5.387269973754883,99.0,5291.0,-0.0002288818359375,0,29
5.560831069946289,99.0,5291.0,-0.0005123615264892578,0,30
5.753795146942139,99.0,5291.0,0.0003631711006164551,0,31
5.931336164474487,90.0,5291.0,0.0004240274429321289,0,32
6.105345726013184,99.0,5291.0,0.0004469156265258789,0,33
6.280934572219849,99.0,5291.0,0.0005031824111938477,0,34
6.455624341964722,99.0,5291.0,-0.0002053976058959961,0,35
6.632415771484375,99.0,5291.0,0.0002765059471130371,0,36
6.809701681137085,99.0,5291.0,-0.0004839897155761719,0,37
6.9881064891815186,99.0,5291.0,-5.710124969482422e-05,0,38
7.162151098251343,99.0,5291.0,0.00045692920684814453,0,39
