timestamp,gpu_util,gpu_mem
1719414886.858141,0.0,4.0
1719414886.9956717,0.0,4.0
1719414887.1345382,0.0,4.0
1719414887.2763426,0.0,21.0
1719414887.4354384,0.0,631.0
1719414887.5802188,7.0,633.0
1719414887.7210684,0.0,633.0
1719414887.8589356,0.0,633.0
1719414887.9971852,0.0,633.0
1719414888.1400511,0.0,633.0
1719414888.280304,0.0,633.0
1719414888.4203568,0.0,633.0
1719414888.5590885,0.0,965.0
1719414888.70025,0.0,965.0
1719414888.8394856,9.0,1093.0
1719414888.97975,3.0,1221.0
1719414889.1199465,3.0,1221.0
1719414889.259512,3.0,1349.0
1719414889.4006839,3.0,1477.0
1719414889.5428727,3.0,1477.0
1719414889.682704,3.0,1605.0
1719414889.821455,3.0,1733.0
1719414889.960761,3.0,1861.0
1719414890.1029806,3.0,1861.0
1719414890.242156,0.0,1861.0
1719414890.5357969,0.0,2117.0
1719414890.7140946,0.0,2117.0
1719414890.8570254,0.0,2117.0
1719414890.9981198,0.0,2117.0
1719414891.138797,0.0,2117.0
1719414891.2773912,0.0,2117.0
1719414891.4160686,0.0,2117.0
1719414891.5556076,0.0,2117.0
1719414891.6971858,0.0,2117.0
1719414891.8371449,0.0,2117.0
1719414891.9754486,0.0,2117.0
1719414892.114508,0.0,2117.0
1719414892.254316,0.0,2117.0
1719414892.3942702,0.0,2117.0
1719414892.538065,0.0,2117.0
1719414892.6781158,0.0,2117.0
1719414892.8295376,0.0,2117.0
1719414892.968806,0.0,2117.0
1719414893.1083865,0.0,2117.0
1719414893.2488828,0.0,2117.0
1719414893.3870585,0.0,2117.0
1719414893.5270712,0.0,2117.0
1719414893.6670625,0.0,2117.0
1719414893.8064213,0.0,2117.0
1719414893.9465494,0.0,2117.0
1719414894.0857003,0.0,2117.0
1719414894.2333424,0.0,2117.0
1719414894.3753002,0.0,2117.0
1719414894.5129826,0.0,2117.0
1719414894.6550255,0.0,2117.0
1719414894.794282,0.0,2117.0
1719414894.932854,0.0,2117.0
1719414895.0717058,0.0,2117.0
1719414895.2115207,0.0,2117.0
1719414895.3508677,0.0,2117.0
1719414895.4914691,0.0,2117.0
1719414895.6341498,0.0,2117.0
1719414895.774151,0.0,2117.0
1719414895.9125764,0.0,2117.0
1719414896.052266,0.0,2117.0
1719414896.1918228,0.0,2117.0
1719414896.334525,0.0,2117.0
1719414896.474971,0.0,2117.0
1719414896.615625,0.0,2117.0
1719414896.755829,0.0,2117.0
1719414896.8964863,0.0,2117.0
1719414897.037282,0.0,2117.0
1719414897.1767828,0.0,2117.0
1719414897.3156884,0.0,2117.0
1719414897.4545894,0.0,2117.0
1719414897.594804,0.0,2117.0
1719414897.73415,0.0,2117.0
1719414897.8724058,0.0,2117.0
1719414898.0112696,0.0,2117.0
1719414898.151799,0.0,2117.0
1719414898.2912936,0.0,2117.0
1719414898.4314802,0.0,2117.0
1719414898.5708265,0.0,2117.0
1719414898.7109098,0.0,2117.0
1719414898.850459,0.0,2117.0
1719414898.9906266,0.0,2117.0
1719414899.1300664,0.0,2117.0
1719414899.2695563,0.0,2117.0
1719414899.4095309,0.0,2117.0
1719414899.549317,0.0,2117.0
1719414899.689534,0.0,2117.0
1719414899.8286512,0.0,2117.0
1719414899.9683003,0.0,2117.0
1719414900.106915,0.0,2117.0
1719414900.2457454,0.0,2117.0
1719414900.3838644,0.0,2117.0
1719414900.5272593,0.0,2117.0
1719414900.6676445,0.0,2117.0
1719414900.807736,0.0,2117.0
