timestamp,gpu_util,gpu_mem
1718901303.066234,0.0,4.0
1718901303.1985471,0.0,4.0
1718901303.3320315,0.0,4.0
1718901303.469231,0.0,21.0
1718901303.6169548,0.0,709.0
1718901303.7487257,7.0,709.0
1718901303.8858278,6.0,709.0
1718901304.0218332,0.0,709.0
1718901304.1643858,0.0,709.0
1718901304.2959917,0.0,709.0
1718901304.4284859,0.0,709.0
1718901304.5631683,0.0,709.0
1718901304.6960597,0.0,709.0
1718901304.8288753,0.0,709.0
1718901304.9609272,0.0,709.0
1718901305.0941327,0.0,709.0
1718901305.22627,0.0,709.0
1718901305.3584878,0.0,709.0
1718901305.4899676,0.0,709.0
1718901305.6222312,0.0,709.0
1718901305.7541945,0.0,709.0
1718901305.884111,0.0,709.0
1718901306.0151124,0.0,709.0
1718901306.144716,0.0,709.0
1718901306.2743485,0.0,709.0
1718901306.4061868,0.0,709.0
1718901306.535732,0.0,709.0
1718901306.66578,0.0,709.0
1718901306.8225403,0.0,709.0
1718901306.9551501,0.0,709.0
1718901307.0839865,0.0,709.0
1718901307.213634,0.0,709.0
1718901307.34455,0.0,709.0
1718901307.4823704,0.0,709.0
1718901307.6165192,0.0,709.0
1718901307.7519083,0.0,709.0
1718901307.8853514,0.0,709.0
1718901308.0184283,0.0,709.0
1718901308.1507246,0.0,709.0
1718901308.2843695,0.0,709.0
1718901308.4157443,0.0,709.0
1718901308.5459554,0.0,709.0
1718901308.676753,0.0,709.0
1718901308.806784,0.0,709.0
1718901308.9368067,0.0,709.0
1718901309.0680227,0.0,709.0
1718901309.1987789,0.0,709.0
1718901309.3295383,0.0,709.0
1718901309.46043,0.0,709.0
1718901309.5906484,0.0,709.0
1718901309.7226317,0.0,709.0
1718901309.8524384,0.0,709.0
1718901309.9826465,0.0,709.0
