time,dice,epoch,samples_read
1719348428.4375122,-16.803720474243164,0,1
1719348429.0200994,-16.722515106201172,0,2
1719348430.365534,-16.756412506103516,0,3
1719348431.652771,-16.69259262084961,0,4
1719348432.9550817,-16.742748260498047,0,5
1719348434.2677865,-16.61857032775879,0,6
1719348435.57721,-16.685544967651367,0,7
1719348436.8738098,-16.569196701049805,0,8
1719348438.2121224,-16.672712326049805,0,9
1719348439.526586,-16.611595153808594,0,10
1719348440.8068724,-16.579544067382812,0,11
1719348442.0567408,-16.561044692993164,0,12
1719348443.3373084,-16.56479835510254,0,13
1719348444.6535823,-16.55728530883789,0,14
1719348445.9386423,-16.49626350402832,0,15
1719348447.227439,-16.46552085876465,0,16
1719348448.4941807,-16.463638305664062,0,17
1719348449.768847,-16.4854679107666,0,18
1719348451.016761,-16.49489974975586,0,19
1719348452.2863798,-16.433584213256836,0,20
1719348453.5420418,-16.499387741088867,0,21
1719348454.8510854,-16.44038963317871,0,22
1719348456.1373935,-16.437820434570312,0,23
1719348457.4289324,-16.385740280151367,0,24
1719348458.712471,-16.406864166259766,0,25
1719348459.9879231,-16.454614639282227,0,26
1719348461.245704,-16.39419937133789,0,27
1719348462.5025682,-16.704500198364258,0,28
1719348463.7610843,-16.38319206237793,0,29
1719348465.000263,-16.32119369506836,0,30
1719348466.2410002,-16.517709732055664,0,31
1719348467.4796033,-16.377702713012695,0,32
1719348468.7330227,-16.40842056274414,0,33
1719348470.0018895,-16.4278507232666,0,34
1719348471.2443461,-16.303159713745117,0,35
1719348472.4975111,-16.270906448364258,0,36
1719348473.746848,-16.331043243408203,0,37
1719348474.9913943,-16.27594757080078,0,38
1719348476.2686696,-16.264684677124023,0,39
1719348477.540951,-16.271656036376953,0,40
1719348478.7877634,-16.25665283203125,0,41
1719348480.0382185,-16.31879997253418,0,42
1719348481.279781,-16.333332061767578,0,43
1719348482.5245476,-16.31844139099121,0,44
1719348483.7720835,-16.38597297668457,0,45
1719348485.04143,-16.288232803344727,0,46
1719348486.2819877,-16.281166076660156,0,47
1719348487.5297732,-16.386117935180664,0,48
1719348488.7743442,-16.410491943359375,0,49
1719348490.0427942,-16.322534561157227,0,50
1719348491.311062,-16.228853225708008,0,51
1719348492.5826855,-16.28924560546875,0,52
1719348493.8387249,-16.39435386657715,0,53
1719348495.0836625,-16.15169334411621,0,54
1719348496.320363,-16.144575119018555,0,55
1719348497.5760233,-16.16698455810547,0,56
1719348498.835753,-16.096744537353516,0,57
1719348500.0790498,-16.15751075744629,0,58
1719348501.3428757,-16.205650329589844,0,59
