timestamp,gpu_util,gpu_mem
1718318937.112346,0.0,3.0
1718318937.272574,0.0,3.0
1718318937.4275026,0.0,3.0
1718318937.5894039,0.0,15.0
1718318937.78548,0.0,541.0
1718318937.9552546,18.0,617.0
1718318938.1347191,7.0,709.0
1718318938.315622,6.0,803.0
1718318938.4896348,6.0,887.0
1718318938.6899977,5.0,969.0
1718318938.889941,5.0,1215.0
1718318939.0856855,6.0,1215.0
1718318939.285129,0.0,1215.0
1718318939.4772186,0.0,1215.0
1718318939.66557,0.0,1215.0
1718318939.864058,0.0,1215.0
1718318940.0584767,0.0,1215.0
1718318940.4527826,0.0,1215.0
1718318940.639874,0.0,1215.0
1718318940.838967,0.0,1215.0
1718318941.0389535,0.0,1215.0
1718318941.233094,0.0,1215.0
1718318941.4367344,0.0,1215.0
1718318941.6241252,0.0,1215.0
1718318941.814737,0.0,1215.0
1718318942.0152838,0.0,1215.0
1718318942.2080436,0.0,1215.0
1718318942.410287,0.0,1215.0
1718318942.6116655,0.0,1215.0
1718318942.801119,0.0,1215.0
1718318942.989395,0.0,1215.0
1718318943.179195,0.0,1215.0
1718318943.3768253,0.0,1215.0
1718318943.5788243,0.0,1215.0
1718318943.7659187,0.0,1215.0
1718318943.9565222,0.0,1215.0
1718318944.1518884,0.0,1215.0
1718318944.3437293,0.0,1215.0
1718318944.5281374,0.0,1215.0
1718318944.7262673,0.0,1215.0
1718318944.9218137,0.0,1215.0
1718318945.1407557,0.0,1215.0
1718318945.3235636,0.0,1215.0
1718318945.5099306,0.0,1215.0
1718318945.70292,0.0,1214.0
1718318945.8982317,0.0,1214.0
1718318946.0820289,0.0,1214.0
1718318946.2726216,0.0,1214.0
1718318946.4723642,0.0,1214.0
1718318946.6581995,0.0,1214.0
1718318946.8438225,0.0,1214.0
1718318947.0320244,0.0,1214.0
1718318947.2180638,0.0,1214.0
1718318947.3982818,0.0,1214.0
1718318947.59786,0.0,1214.0
1718318947.786865,0.0,1214.0
1718318947.971336,0.0,1214.0
1718318948.1561844,0.0,1214.0
1718318948.3544002,0.0,1214.0
1718318948.5350864,0.0,1214.0
1718318948.7236223,0.0,1214.0
1718318948.9203513,0.0,1214.0
1718318949.107585,0.0,1214.0
1718318949.2949216,0.0,1214.0
1718318949.4874387,0.0,1214.0
1718318949.680817,0.0,1214.0
1718318949.8715591,0.0,1214.0
1718318950.0565248,0.0,1214.0
1718318950.2482302,0.0,1214.0
1718318950.4483533,0.0,1214.0
1718318950.6348443,0.0,1214.0
1718318950.8205407,0.0,1214.0
1718318951.0092435,0.0,1214.0
1718318951.2042754,0.0,1214.0
1718318951.3846517,0.0,1214.0
