timestamp,gpu_util,gpu_mem
1718319024.4952326,0.0,3.0
1718319024.6472368,0.0,3.0
1718319024.8114347,0.0,3.0
1718319024.9791021,0.0,17.0
1718319025.1636593,0.0,561.0
1718319025.3346124,13.0,647.0
1718319025.5045602,6.0,733.0
1718319025.6870694,6.0,815.0
1718319025.8665137,7.0,889.0
1718319026.0475724,6.0,979.0
1718319026.2425137,8.0,1215.0
1718319026.427485,1.0,1215.0
1718319026.6129107,0.0,1215.0
1718319026.8230665,0.0,1215.0
1718319027.0327246,0.0,1215.0
1718319027.2815595,0.0,1215.0
1718319027.4682555,0.0,1215.0
1718319027.6577814,0.0,1215.0
1718319027.8457942,0.0,1215.0
1718319028.0335271,0.0,1215.0
1718319028.216276,0.0,1215.0
1718319028.4088407,0.0,1215.0
1718319028.5860002,0.0,1215.0
1718319028.776386,0.0,1215.0
1718319028.9718626,0.0,1215.0
1718319029.1528685,0.0,1215.0
1718319029.3436868,0.0,1215.0
1718319029.5839427,0.0,1215.0
