timestamp,gpu_util,gpu_mem
1719337249.7433653,0.0,4.0
1719337249.8718722,0.0,4.0
1719337249.9995277,0.0,4.0
1719337250.133967,0.0,21.0
1719337250.2746084,3.0,633.0
1719337250.4014747,3.0,633.0
1719337250.5291753,5.0,633.0
1719337250.6540575,0.0,633.0
1719337250.7785852,0.0,633.0
1719337250.9029267,0.0,633.0
1719337251.0273151,0.0,633.0
1719337251.1524909,0.0,633.0
1719337251.2773235,0.0,633.0
1719337251.4030387,0.0,633.0
1719337251.5282507,0.0,633.0
1719337251.6524255,0.0,633.0
1719337251.7763917,0.0,633.0
1719337251.9002929,0.0,633.0
1719337252.0240283,0.0,633.0
1719337252.148694,0.0,633.0
1719337252.2725694,0.0,633.0
1719337252.3962796,0.0,633.0
1719337252.5202646,0.0,633.0
1719337252.6439462,0.0,633.0
1719337252.7679033,0.0,633.0
1719337252.8918157,0.0,633.0
1719337253.0154152,0.0,633.0
1719337253.1408417,0.0,633.0
1719337253.267277,0.0,633.0
1719337253.3926048,0.0,633.0
1719337253.5184712,0.0,633.0
1719337253.642865,0.0,633.0
1719337253.767482,0.0,633.0
1719337253.8917518,0.0,633.0
1719337254.0157194,0.0,633.0
1719337254.1412604,0.0,633.0
1719337254.2656412,0.0,633.0
