time,dice,epoch,samples_read
1719452366.6594107,-16.751277923583984,0,1
1719452367.332056,-16.734926223754883,0,2
1719452368.6672935,-16.71440887451172,0,3
1719452370.0020995,-16.681190490722656,0,4
1719452371.3373773,-16.645872116088867,0,5
1719452372.6485343,-16.640750885009766,0,6
1719452373.9187536,-16.632890701293945,0,7
1719452375.1972485,-16.612546920776367,0,8
1719452376.5041656,-16.7169132232666,0,9
1719452377.7783713,-16.526504516601562,0,10
1719452379.099679,-16.567941665649414,0,11
1719452380.3779519,-16.62321662902832,0,12
1719452381.7608318,-16.55805778503418,0,13
1719452383.0334299,-16.601390838623047,0,14
1719452384.3205912,-16.5573787689209,0,15
1719452385.589966,-16.44051742553711,0,16
1719452386.8805265,-16.438417434692383,0,17
1719452388.2151573,-16.49830436706543,0,18
1719452389.5090327,-16.50884246826172,0,19
1719452390.7862668,-16.523658752441406,0,20
1719452392.1630359,-16.46983528137207,0,21
1719452393.633779,-16.452743530273438,0,22
1719452394.9290469,-16.567577362060547,0,23
1719452396.205578,-16.3787899017334,0,24
1719452397.5029864,-16.402372360229492,0,25
1719452398.7820604,-16.544506072998047,0,26
1719452400.2047892,-16.489953994750977,0,27
1719452401.5006056,-16.47897720336914,0,28
1719452402.7740378,-16.601974487304688,0,29
1719452404.0562212,-16.544057846069336,0,30
1719452405.4548974,-16.679035186767578,0,31
1719452406.8050778,-16.395336151123047,0,32
1719452408.0848374,-16.421939849853516,0,33
1719452409.3588245,-16.411184310913086,0,34
1719452410.6357448,-16.517724990844727,0,35
1719452411.9100027,-16.54720687866211,0,36
1719452413.222907,-16.410045623779297,0,37
1719452414.5623052,-16.393308639526367,0,38
1719452415.9473686,-16.368274688720703,0,39
1719452417.22229,-16.472087860107422,0,40
1719452418.4986186,-16.51227569580078,0,41
1719452419.7693996,-16.39358139038086,0,42
1719452421.0595205,-16.294946670532227,0,43
1719452422.417071,-16.27974510192871,0,44
1719452423.7263348,-16.30082893371582,0,45
1719452425.037455,-16.316577911376953,0,46
1719452426.3398163,-16.396060943603516,0,47
1719452427.6595695,-16.492029190063477,0,48
1719452429.0153139,-16.4044246673584,0,49
1719452430.3304822,-16.39693260192871,0,50
1719452431.6021063,-16.286088943481445,0,51
1719452432.9207027,-16.451644897460938,0,52
1719452434.2157984,-16.30174446105957,0,53
1719452435.5195072,-16.394960403442383,0,54
1719452436.7896414,-16.50655746459961,0,55
1719452438.1893926,-16.50263786315918,0,56
1719452439.524319,-16.334062576293945,0,57
1719452440.8041356,-16.23280143737793,0,58
1719452442.0793211,-16.386268615722656,0,59
1719452443.363782,-16.28044319152832,0,60
1719452444.6410906,-16.249683380126953,0,61
1719452445.9546294,-16.27857780456543,0,62
1719452447.3827658,-16.289581298828125,0,63
1719452448.726729,-16.156585693359375,0,64
1719452450.0284352,-16.26275062561035,0,65
1719452451.3750856,-16.32982063293457,0,66
1719452452.6486118,-16.330171585083008,0,67
1719452453.9204144,-16.25849723815918,0,68
1719452455.1911993,-16.376142501831055,0,69
1719452456.4727218,-16.307828903198242,0,70
1719452457.7554908,-16.286941528320312,0,71
1719452459.0911677,-16.287254333496094,0,72
1719452460.4073288,-16.19669532775879,0,73
1719452461.6828327,-16.24062728881836,0,74
1719452462.952186,-16.115373611450195,0,75
1719452464.3164132,-16.18661117553711,0,76
1719452465.61541,-16.45272445678711,0,77
1719452466.915682,-16.15867042541504,0,78
1719452468.3009188,-16.280439376831055,0,79
1719452469.5735872,-16.273969650268555,0,80
1719452470.8484685,-16.353759765625,0,81
1719452472.241813,-16.17717933654785,0,82
1719452473.6013055,-16.277904510498047,0,83
1719452474.9011807,-16.076906204223633,0,84
1719452476.1711652,-16.1832218170166,0,85
1719452477.449294,-16.160165786743164,0,86
1719452478.7352045,-16.283573150634766,0,87
1719452480.053033,-16.19739532470703,0,88
