time,dice,epoch,samples_read
1719260430.0718734,-16.82559585571289,0,1
1719260433.9707081,-16.785303115844727,0,2
1719260438.8762598,-16.8124942779541,0,3
1719260443.7638948,-16.73757553100586,0,4
1719260448.6517847,-16.70378875732422,0,5
1719260453.6882005,-16.650371551513672,0,6
1719260458.79422,-16.698869705200195,0,7
1719260463.864434,-16.72637176513672,0,8
1719260468.9637609,-16.722761154174805,0,9
1719260473.8685408,-16.605667114257812,0,10
1719260478.9942114,-16.617305755615234,0,11
1719260483.8738296,-16.620325088500977,0,12
1719260488.8685148,-16.495471954345703,0,13
1719260493.7677617,-16.558637619018555,0,14
1719260498.7005503,-16.45612335205078,0,15
1719260503.5691671,-16.436918258666992,0,16
1719260508.5140529,-16.445241928100586,0,17
1719260513.3548265,-16.443031311035156,0,18
1719260518.2796516,-16.5113525390625,0,19
1719260522.9594457,-16.414613723754883,0,20
1719260527.818977,-16.456871032714844,0,21
1719260532.535013,-16.59737777709961,0,22
1719260537.530112,-16.506977081298828,0,23
1719260542.365791,-16.513425827026367,0,24
1719260547.2331533,-16.35880470275879,0,25
1719260552.0727973,-16.360843658447266,0,26
1719260556.7890375,-16.344112396240234,0,27
1719260561.6947877,-16.446022033691406,0,28
1719260566.5219913,-16.4453067779541,0,29
1719260571.4274957,-16.379173278808594,0,30
1719260576.346881,-16.363853454589844,0,31
1719260581.116481,-16.37250518798828,0,32
1719260586.0438056,-16.329364776611328,0,33
1719260590.891583,-16.406946182250977,0,34
1719260595.6753333,-16.25262451171875,0,35
1719260600.50299,-16.2812557220459,0,36
1719260605.2543182,-16.271041870117188,0,37
1719260610.04439,-16.32698631286621,0,38
1719260615.074772,-16.343711853027344,0,39
1719260619.9626334,-16.319564819335938,0,40
1719260624.7605846,-16.256013870239258,0,41
1719260629.6533499,-16.279342651367188,0,42
1719260634.5003529,-16.30525016784668,0,43
1719260639.3590093,-16.374300003051758,0,44
1719260644.3971698,-16.28650665283203,0,45
1719260649.2198734,-16.16539764404297,0,46
1719260654.1870267,-16.26144790649414,0,47
1719260658.987516,-16.303407669067383,0,48
1719260663.8163335,-16.212203979492188,0,49
1719260668.6360717,-16.279743194580078,0,50
1719260673.382882,-16.358598709106445,0,51
1719260678.231149,-16.23470115661621,0,52
1719260682.9958682,-16.259441375732422,0,53
1719260687.9886672,-16.199737548828125,0,54
1719260692.854223,-16.23857307434082,0,55
1719260697.5734155,-16.159090042114258,0,56
1719260702.3467886,-16.2552547454834,0,57
1719260707.0792556,-16.172407150268555,0,58
1719260711.8765442,-16.337934494018555,0,59
1719260716.8584666,-16.384206771850586,0,60
1719260721.6836329,-16.2946834564209,0,61
1719260726.4390194,-16.292409896850586,0,62
1719260731.2408607,-16.319297790527344,0,63
1719260735.8733315,-16.23696517944336,0,64
1719260740.6112096,-16.186935424804688,0,65
1719260745.2912061,-16.227453231811523,0,66
1719260749.9300754,-16.30738639831543,0,67
1719260754.5853038,-16.289867401123047,0,68
1719260759.1885204,-16.188114166259766,0,69
1719260763.778907,-16.25642967224121,0,70
1719260768.4797292,-16.326614379882812,0,71
