timestamp,gpu_util,gpu_mem
1719936900.3821979,0.0,4.0
1719936900.517668,0.0,4.0
1719936900.6531053,0.0,4.0
1719936900.7900164,0.0,21.0
1719936900.9547951,0.0,617.0
1719936901.0962474,3.0,633.0
1719936901.2550125,5.0,633.0
1719936901.3936033,0.0,633.0
1719936901.533529,0.0,633.0
1719936901.7442307,0.0,633.0
1719936901.886799,0.0,633.0
1719936902.0244665,0.0,633.0
1719936902.1568906,0.0,633.0
1719936902.293453,0.0,633.0
1719936902.426949,0.0,633.0
1719936902.559677,0.0,633.0
1719936902.6915243,0.0,633.0
1719936902.822756,0.0,633.0
1719936902.9525745,0.0,633.0
1719936903.0818346,0.0,633.0
1719936903.2140164,0.0,633.0
1719936903.343388,0.0,633.0
1719936903.4795554,0.0,633.0
1719936903.6154335,0.0,633.0
1719936903.7488866,0.0,633.0
1719936903.8799932,0.0,633.0
1719936904.009225,0.0,633.0
1719936904.139657,0.0,633.0
1719936904.2692657,0.0,633.0
1719936904.3970153,0.0,633.0
1719936904.5293732,0.0,633.0
1719936904.659111,0.0,633.0
1719936904.7893913,0.0,633.0
1719936904.9165287,0.0,633.0
1719936905.0438256,0.0,633.0
1719936905.1717572,0.0,633.0
1719936905.3010802,0.0,633.0
1719936905.427549,0.0,633.0
1719936905.554142,0.0,633.0
1719936905.6812825,0.0,633.0
1719936905.8081648,0.0,633.0
1719936905.9363525,0.0,633.0
1719936906.0637407,0.0,633.0
1719936906.1905189,0.0,633.0
1719936906.317098,0.0,633.0
1719936906.4444525,0.0,633.0
1719936906.5713885,0.0,633.0
1719936906.6976697,0.0,633.0
1719936906.8240886,0.0,633.0
1719936906.9503663,0.0,633.0
1719936907.0788906,0.0,633.0
1719936907.2064764,0.0,633.0
1719936907.3330662,0.0,633.0
1719936907.459428,0.0,633.0
1719936907.5859118,0.0,633.0
1719936907.7137983,0.0,633.0
1719936907.8432212,0.0,633.0
1719936907.9697132,0.0,633.0
1719936908.096003,0.0,633.0
1719936908.2290041,0.0,633.0
1719936908.358003,0.0,633.0
1719936908.48457,0.0,633.0
1719936908.610992,0.0,633.0
1719936908.7372534,0.0,633.0
1719936908.8657303,0.0,633.0
1719936908.9933558,0.0,633.0
1719936909.1198416,0.0,633.0
1719936909.248851,0.0,633.0
1719936909.3787458,0.0,633.0
1719936909.5133271,0.0,633.0
1719936909.6444323,0.0,633.0
1719936909.7724142,0.0,633.0
1719936909.8996007,0.0,633.0
1719936910.0280602,0.0,633.0
1719936910.1559732,0.0,633.0
1719936910.2850025,0.0,633.0
1719936910.4210136,0.0,633.0
1719936910.551598,0.0,633.0
1719936910.6800954,0.0,633.0
1719936910.8116941,0.0,633.0
1719936910.946535,0.0,633.0
1719936911.0828304,0.0,633.0
1719936911.2207713,0.0,633.0
1719936911.354655,0.0,633.0
1719936911.4879968,0.0,633.0
1719936911.6199055,0.0,633.0
1719936911.7512138,0.0,633.0
1719936911.8824525,0.0,633.0
1719936912.0146277,0.0,633.0
1719936912.1453593,0.0,633.0
1719936912.2767239,0.0,633.0
1719936912.4077785,0.0,633.0
