timestamp,gpu_util,gpu_mem
1719251585.1199327,0.0,4.0
1719251585.2556307,0.0,4.0
1719251585.3936396,0.0,4.0
1719251585.5387347,0.0,21.0
1719251585.6898158,0.0,633.0
1719251585.8281298,7.0,633.0
1719251586.006972,0.0,633.0
1719251586.1586342,0.0,633.0
1719251586.310573,0.0,633.0
1719251586.45028,0.0,633.0
1719251586.5879161,0.0,633.0
1719251586.7264922,0.0,633.0
1719251586.8668768,0.0,633.0
1719251587.0058868,0.0,633.0
1719251587.14248,0.0,633.0
1719251587.2801108,0.0,633.0
1719251587.418319,0.0,633.0
1719251587.555501,0.0,633.0
1719251587.6943603,0.0,633.0
1719251587.8362691,0.0,633.0
1719251587.9765146,0.0,633.0
1719251588.1193106,0.0,633.0
1719251588.257596,0.0,633.0
1719251588.3958225,0.0,633.0
1719251588.5338802,0.0,633.0
1719251588.6730297,0.0,633.0
1719251588.8148148,0.0,633.0
1719251588.9571571,0.0,633.0
1719251589.0967898,0.0,633.0
1719251589.2396092,0.0,633.0
1719251589.3813803,0.0,633.0
1719251589.5188649,0.0,633.0
1719251589.6579778,0.0,633.0
1719251589.7983978,0.0,633.0
1719251589.9428582,0.0,633.0
1719251590.0857265,0.0,633.0
1719251590.2295518,0.0,633.0
1719251590.3684855,0.0,633.0
1719251590.5079074,0.0,633.0
1719251590.6460571,0.0,633.0
1719251590.7852345,0.0,633.0
1719251590.9246387,0.0,633.0
1719251591.063537,0.0,633.0
1719251591.202162,0.0,633.0
1719251591.339187,0.0,633.0
1719251591.479869,0.0,633.0
1719251591.6201105,0.0,633.0
1719251591.758998,0.0,633.0
1719251591.8979838,0.0,633.0
1719251592.035206,0.0,633.0
1719251592.1740263,0.0,633.0
1719251592.3205454,0.0,633.0
1719251592.465707,0.0,633.0
1719251592.6131167,0.0,633.0
1719251592.7564514,0.0,633.0
1719251592.8997493,0.0,633.0
1719251593.0426228,0.0,633.0
1719251593.1852174,0.0,633.0
1719251593.3294883,0.0,633.0
1719251593.4776618,0.0,633.0
1719251593.6223722,0.0,633.0
1719251593.7657208,0.0,633.0
1719251593.911667,0.0,633.0
1719251594.0556166,0.0,633.0
1719251594.2022908,0.0,633.0
1719251594.3531442,0.0,633.0
1719251594.5006554,0.0,633.0
1719251594.6464002,0.0,633.0
1719251594.790877,0.0,633.0
