time,dice,epoch,samples_read
1719414936.1636715,-16.778244018554688,0,1
1719414936.8830366,-16.773662567138672,0,2
1719414938.1632352,-16.72568702697754,0,3
1719414939.463806,-16.77062225341797,0,4
1719414940.7459311,-16.74530792236328,0,5
1719414942.0344193,-16.653711318969727,0,6
1719414943.3470676,-16.6192569732666,0,7
1719414944.6226053,-16.73494529724121,0,8
1719414945.9104586,-16.67841339111328,0,9
1719414947.2170835,-16.595714569091797,0,10
1719414948.5281,-16.451875686645508,0,11
1719414949.8433547,-16.488157272338867,0,12
1719414951.150025,-16.594135284423828,0,13
1719414952.4747455,-16.619077682495117,0,14
1719414953.7562602,-16.6024112701416,0,15
1719414955.034359,-16.47245979309082,0,16
1719414956.3415475,-16.463003158569336,0,17
1719414957.620233,-16.550308227539062,0,18
1719414958.9019868,-16.501256942749023,0,19
1719414960.1955132,-16.520301818847656,0,20
1719414961.498274,-16.414684295654297,0,21
1719414962.788734,-16.359691619873047,0,22
1719414964.0841463,-16.3687744140625,0,23
1719414965.3691466,-16.348684310913086,0,24
1719414966.6628416,-16.528789520263672,0,25
1719414967.9415398,-16.29051971435547,0,26
1719414969.283446,-16.483190536499023,0,27
1719414970.5776627,-16.54313087463379,0,28
1719414971.8935955,-16.57850456237793,0,29
1719414973.2131767,-16.41337776184082,0,30
1719414974.4963953,-16.31479835510254,0,31
1719414975.8038697,-16.29294776916504,0,32
1719414977.1225142,-16.309206008911133,0,33
1719414978.4296665,-16.39449691772461,0,34
1719414979.73796,-16.523157119750977,0,35
1719414981.0364113,-16.38056182861328,0,36
1719414982.3251235,-16.32886505126953,0,37
1719414983.5977917,-16.446155548095703,0,38
1719414984.8879864,-16.35968780517578,0,39
1719414986.2090316,-16.328611373901367,0,40
1719414987.524797,-16.35708999633789,0,41
1719414988.843335,-16.382835388183594,0,42
1719414990.1289713,-16.185117721557617,0,43
1719414991.491186,-16.231765747070312,0,44
1719414992.7825153,-16.19266700744629,0,45
1719414994.0817244,-16.360326766967773,0,46
1719414995.3728957,-16.30526351928711,0,47
1719414996.6890125,-16.293703079223633,0,48
1719414997.991083,-16.277332305908203,0,49
1719414999.276763,-16.25545883178711,0,50
1719415000.6130216,-16.1655330657959,0,51
1719415001.8891768,-16.200847625732422,0,52
1719415003.2272556,-16.27877426147461,0,53
1719415004.5340388,-16.184412002563477,0,54
1719415005.8553772,-16.143903732299805,0,55
1719415007.1471558,-16.270771026611328,0,56
1719415008.4639423,-16.29024887084961,0,57
1719415009.7613616,-16.210323333740234,0,58
1719415011.047338,-16.198877334594727,0,59
1719415012.393755,-16.23624610900879,0,60
1719415013.7153218,-16.02720832824707,0,61
1719415015.0619564,-16.160356521606445,0,62
1719415016.376712,-16.13249969482422,0,63
1719415017.6764324,-16.18973731994629,0,64
1719415018.9630334,-16.114233016967773,0,65
1719415020.2381313,-16.05537223815918,0,66
1719415021.590968,-16.29383659362793,0,67
1719415022.9159093,-16.128507614135742,0,68
1719415024.258209,-16.33401870727539,0,69
1719415025.559288,-16.122535705566406,0,70
1719415026.8755457,-16.049514770507812,0,71
1719415028.232246,-16.233943939208984,0,72
1719415029.573034,-16.079866409301758,0,73
1719415030.877888,-16.1279354095459,0,74
1719415032.1732142,-16.15131950378418,0,75
1719415033.5474548,-16.024566650390625,0,76
1719415034.9125235,-16.17251968383789,0,77
1719415036.2378159,-16.300752639770508,0,78
1719415037.5885563,-16.16547966003418,0,79
1719415039.0251873,-16.263124465942383,0,80
1719415040.5065012,-16.073261260986328,0,81
1719415041.847511,-16.011415481567383,0,82
1719415043.1301525,-16.2564754486084,0,83
1719415044.4115,-16.037883758544922,0,84
1719415045.7010262,-16.076168060302734,0,85
1719415046.9950325,-16.101770401000977,0,86
1719415048.3065248,-16.187828063964844,0,87
1719415049.7273467,-16.228511810302734,0,88
1719415051.0493014,-16.056766510009766,0,89
1719415052.327552,-16.248872756958008,0,90
1719415053.769954,-16.1046199798584,0,91
1719415055.0778394,-16.046077728271484,0,92
1719415056.391141,-16.225717544555664,0,93
1719415057.7386026,-16.157548904418945,0,94
1719415059.0219216,-16.055217742919922,0,95
1719415060.3889804,-16.075014114379883,0,96
1719415061.6662714,-16.13475227355957,0,97
1719415062.9445024,-16.198883056640625,0,98
1719415064.2479339,-16.09670639038086,0,99
1719415065.542683,-16.144813537597656,0,100
1719415070.9516087,-16.01129722595215,1,101
1719415072.3033292,-16.085609436035156,1,102
1719415073.6283906,-16.021121978759766,1,103
1719415074.9525409,-16.272567749023438,1,104
1719415076.2993855,-16.204557418823242,1,105
1719415077.6705642,-16.09991455078125,1,106
1719415079.0058284,-16.23551368713379,1,107
1719415080.3618648,-16.167606353759766,1,108
1719415081.6778562,-16.179519653320312,1,109
1719415082.9903502,-16.098129272460938,1,110
1719415084.3084824,-15.942228317260742,1,111
