time,dice,epoch,samples_read
1719431191.274281,-16.775798797607422,0,1
1719431191.8931322,-16.750673294067383,0,2
1719431193.225058,-16.76654815673828,0,3
1719431194.533496,-16.68655014038086,0,4
1719431195.8913314,-16.701797485351562,0,5
1719431197.2325878,-16.634817123413086,0,6
1719431198.532716,-16.767539978027344,0,7
1719431199.8410473,-16.681238174438477,0,8
1719431201.138067,-16.655214309692383,0,9
1719431202.4166555,-16.63882827758789,0,10
1719431203.7449124,-16.5814151763916,0,11
1719431205.0175629,-16.488651275634766,0,12
1719431206.3737626,-16.567550659179688,0,13
1719431207.6840103,-16.480060577392578,0,14
1719431209.0267348,-16.426416397094727,0,15
1719431210.3288143,-16.487703323364258,0,16
1719431211.631275,-16.446496963500977,0,17
1719431212.9458966,-16.542083740234375,0,18
1719431214.2524676,-16.320165634155273,0,19
1719431215.5562196,-16.584348678588867,0,20
1719431216.8585877,-16.448503494262695,0,21
1719431218.152352,-16.285112380981445,0,22
1719431219.491203,-16.387962341308594,0,23
1719431220.8170073,-16.24420738220215,0,24
1719431222.1454003,-16.384523391723633,0,25
1719431223.4767692,-16.438880920410156,0,26
1719431224.7654731,-16.343978881835938,0,27
1719431226.0625825,-16.377384185791016,0,28
1719431227.4170356,-16.226093292236328,0,29
1719431228.773046,-16.31924819946289,0,30
1719431230.071015,-16.211870193481445,0,31
1719431231.3487236,-16.307308197021484,0,32
1719431232.6609712,-16.380651473999023,0,33
1719431233.9891686,-16.268226623535156,0,34
1719431235.3327215,-16.146690368652344,0,35
1719431236.6491513,-16.172565460205078,0,36
1719431237.977693,-16.332489013671875,0,37
1719431239.2978866,-16.512210845947266,0,38
1719431240.5990522,-16.2561092376709,0,39
1719431241.8914917,-16.24348258972168,0,40
1719431243.1905544,-16.332937240600586,0,41
1719431244.4780586,-16.33900260925293,0,42
1719431245.7827275,-16.245975494384766,0,43
1719431247.0901186,-16.145370483398438,0,44
1719431248.3881848,-16.33823013305664,0,45
1719431249.7192113,-16.187259674072266,0,46
1719431251.006339,-16.208974838256836,0,47
