time,dice,epoch,samples_read
1718314034.4096804,-0.0014193058013916016,0,1
1718314034.4826903,5.6624412536621094e-05,0,2
1718314034.6616466,-0.00037026405334472656,0,3
1718314034.8386765,-0.0004887580871582031,0,4
1718314035.017339,-0.0009071826934814453,0,5
1718314035.191164,0.0001710653305053711,0,6
1718314035.3661268,-6.16312026977539e-05,0,7
1718314035.540202,-0.0008215904235839844,0,8
1718314035.7173414,0.00020653009414672852,0,9
1718314035.9065928,-0.0002593994140625,0,10
1718314036.0988934,0.00023478269577026367,0,11
1718314036.2762644,0.0004240870475769043,0,12
1718314036.4502623,0.00044995546340942383,0,13
1718314036.6436853,0.0005143284797668457,0,14
1718314036.8394828,-0.0004971027374267578,0,15
1718314037.0170002,-0.0004954338073730469,0,16
1718314037.1906683,-1.704692840576172e-05,0,17
1718314037.3665385,-0.0005460977554321289,0,18
1718314037.541144,-0.0003981590270996094,0,19
1718314037.7209487,-0.0003643035888671875,0,20
1718314037.9359703,0.00031882524490356445,0,21
1718314038.1107798,0.000514984130859375,0,22
1718314038.2874653,-0.0003173351287841797,0,23
1718314038.4621663,0.001114964485168457,0,24
1718314038.6597326,0.00011211633682250977,0,25
1718314038.852824,-0.0003838539123535156,0,26
1718314039.02949,0.0005089044570922852,0,27
1718314039.2042534,0.0005325078964233398,0,28
1718314039.380507,-0.0004334449768066406,0,29
1718314039.5551229,-0.00011098384857177734,0,30
1718314039.7516565,0.00041610002517700195,0,31
1718314039.9485672,0.0006055831909179688,0,32
1718314040.1248033,0.00014930963516235352,0,33
1718314040.304227,-0.0003815889358520508,0,34
1718314040.4792778,-7.677078247070312e-05,0,35
1718314040.6550899,-0.00016927719116210938,0,36
1718314040.852654,-0.0005068778991699219,0,37
1718314041.0460703,-0.0007154941558837891,0,38
1718314041.222897,0.00047516822814941406,0,39
1718314041.3982325,-0.00018858909606933594,0,40
1718314041.5906835,-0.0006227493286132812,0,41
1718314041.781143,-0.00014340877532958984,0,42
1718314041.9763901,-0.0003895759582519531,0,43
1718314042.1521268,0.00046521425247192383,0,44
1718314042.3289883,0.00034356117248535156,0,45
1718314042.5043619,-0.00046813488006591797,0,46
1718314042.679654,0.00015032291412353516,0,47
1718314042.8642411,0.0003104209899902344,0,48
1718314043.0597396,-0.0001766681671142578,0,49
1718314043.2377436,-0.00023412704467773438,0,50
1718314043.4318156,-1.9788742065429688e-05,0,51
1718314043.606726,0.0008101463317871094,0,52
1718314043.7938364,-0.001302480697631836,0,53
1718314043.991327,2.664327621459961e-05,0,54
1718314044.1665184,-8.285045623779297e-05,0,55
1718314044.345002,-0.0005404949188232422,0,56
1718314044.521454,-0.0009191036224365234,0,57
1718314044.69621,0.0001963973045349121,0,58
1718314044.887077,-0.00036919116973876953,0,59
1718314045.083647,-0.0001475811004638672,0,60
1718314045.2795653,-0.0003407001495361328,0,61
1718314045.4545577,-1.4066696166992188e-05,0,62
1718314045.6307073,-0.0003345012664794922,0,63
1718314045.822792,0.001284778118133545,0,64
1718314046.0121605,-0.0001609325408935547,0,65
1718314046.1883292,-0.0002696514129638672,0,66
1718314046.3646078,-0.0006852149963378906,0,67
1718314046.5402226,-0.00019073486328125,0,68
1718314046.7379422,0.0006132721900939941,0,69
1718314046.903738,-5.4001808166503906e-05,0,70
1718314047.1138203,-0.00019025802612304688,0,71
1718314047.2891643,-1.5735626220703125e-05,0,72
1718314047.465827,0.0004329085350036621,0,73
1718314047.64255,-0.00024080276489257812,0,74
1718314047.8357933,-8.606910705566406e-05,0,75
1718314048.0321321,-0.00011157989501953125,0,76
1718314048.2084365,-0.0005304813385009766,0,77
1718314048.384664,-0.0009752511978149414,0,78
1718314048.5609355,-8.58306884765625e-05,0,79
1718314048.7372303,-0.0002963542938232422,0,80
1718314048.9357805,0.0005605220794677734,0,81
1718314049.1259658,4.112720489501953e-06,0,82
1718314049.300516,0.00019425153732299805,0,83
1718314049.4778137,4.8160552978515625e-05,0,84
1718314049.6550858,-0.000508427619934082,0,85
1718314049.833295,0.0001189112663269043,0,86
1718314050.0308723,-0.0002570152282714844,0,87
1718314050.226397,0.0005635619163513184,0,88
1718314050.404559,0.00033414363861083984,0,89
1718314050.5796804,0.00025594234466552734,0,90
1718314050.7735722,-0.0003273487091064453,0,91
1718314050.9774523,-0.0001380443572998047,0,92
1718314051.1620362,0.0014187097549438477,0,93
1718314051.3372688,0.0005608797073364258,0,94
1718314051.5142868,-0.00014865398406982422,0,95
1718314051.690799,0.00021898746490478516,0,96
1718314051.8674157,-0.0007402896881103516,0,97
1718314052.068219,0.00014865398406982422,0,98
1718314052.2292774,-2.562999725341797e-05,0,99
1718314052.4216888,0.00023537874221801758,0,100
