1719414970.6358624,1
1719414974.8173184,1
1719414978.9795802,1
1719414983.209795,1
1719414987.4224164,1
1719414991.5981457,1
1719414995.8127193,1
1719414999.9741569,1
1719415003.8573534,1
1719415007.9826884,1
1719415012.1000571,1
1719415016.1862512,1
1719415020.1537013,1
1719415024.3671033,1
1719415028.4764063,1
1719415032.6070871,1
1719415036.7354035,1
1719415040.9750834,1
1719415045.0109951,1
1719415049.1518717,1
1719415053.232707,1
1719415057.4106224,1
1719415061.4753287,1
1719415065.5796704,1
1719415069.8392015,1
1719415074.1333468,1
