time,dice,epoch,samples_read
1719328486.6957092,-0.3633064031600952,0,1
1719328487.2358649,-0.28870677947998047,0,2
1719328488.464075,-0.26080238819122314,0,3
1719328489.5992928,-0.13979649543762207,0,4
1719328490.772066,-0.2670750617980957,0,5
1719328491.9387255,-0.24764585494995117,0,6
1719328493.0902388,-0.17413866519927979,0,7
1719328494.2916014,-0.189231276512146,0,8
1719328495.4095871,-0.15739679336547852,0,9
1719328496.587601,-0.12088632583618164,0,10
1719328497.7045684,-0.07724738121032715,1,11
1719328498.8360772,-0.16713690757751465,1,12
1719328499.9569535,-0.1103217601776123,1,13
1719328501.2643743,-0.08607935905456543,1,14
1719328502.387874,-0.1224367618560791,1,15
1719328503.5068867,0.0071572065353393555,1,16
1719328504.6716416,-0.14605212211608887,1,17
1719328505.7954376,-0.0857694149017334,1,18
1719328506.9157212,-0.089194655418396,1,19
1719328508.064906,-0.11838030815124512,1,20
1719328509.210158,-0.14940404891967773,2,21
1719328510.3982513,-0.09264326095581055,2,22
1719328511.541728,-0.12101101875305176,2,23
1719328512.6494265,-0.06063544750213623,2,24
1719328513.7876303,-0.13007783889770508,2,25
1719328514.9224412,-0.059621572494506836,2,26
1719328516.0582192,-0.12005448341369629,2,27
1719328517.1802356,-0.07793211936950684,2,28
1719328518.2986698,-0.05653858184814453,2,29
1719328519.4181564,-0.11671710014343262,2,30
1719328520.540732,-0.1980346441268921,3,31
1719328521.670324,-0.1321392059326172,3,32
1719328522.7896206,-0.07920575141906738,3,33
1719328524.0635364,-0.05912184715270996,3,34
1719328525.1816652,-0.10920262336730957,3,35
1719328526.4805593,-0.0540238618850708,3,36
1719328527.64037,-0.0784304141998291,3,37
1719328528.7669437,-0.12923359870910645,3,38
1719328529.9948378,-0.07147383689880371,3,39
1719328531.1017184,-0.055665016174316406,3,40
1719328532.2462018,-0.11273729801177979,4,41
1719328533.3585458,-0.04851686954498291,4,42
1719328534.467887,-0.09192299842834473,4,43
1719328535.5955737,-0.06129097938537598,4,44
1719328536.722154,-0.10756087303161621,4,45
1719328537.9357927,-0.08776700496673584,4,46
1719328539.100773,-0.10739517211914062,4,47
1719328540.208867,-0.1314992904663086,4,48
1719328541.3153796,-0.056168317794799805,4,49
1719328542.4475296,-0.14782118797302246,4,50
1719328543.6233797,-0.04460930824279785,5,51
1719328544.7660687,-0.04258596897125244,5,52
1719328545.9058406,-0.06003284454345703,5,53
1719328547.015886,-0.12974047660827637,5,54
1719328548.144793,-0.07144331932067871,5,55
1719328549.3751798,-0.08402180671691895,5,56
1719328550.4973261,-0.06200909614562988,5,57
1719328551.6271665,-0.08952033519744873,5,58
1719328552.7590764,-0.042264699935913086,5,59
1719328553.9420943,-0.04963111877441406,5,60
1719328555.2012563,-0.055669307708740234,6,61
1719328556.332777,-0.04407048225402832,6,62
1719328557.526032,-0.11388444900512695,6,63
1719328558.6369398,-0.12713634967803955,6,64
1719328559.7450767,-0.09047472476959229,6,65
1719328560.8742592,-0.04120326042175293,6,66
1719328561.9831767,-0.058852434158325195,6,67
1719328563.1908715,-0.11557173728942871,6,68
1719328564.3073645,-0.05413079261779785,6,69
1719328565.4243035,-0.07774806022644043,6,70
1719328566.5595949,-0.07617449760437012,7,71
1719328568.7625778,-0.10075235366821289,7,72
1719328569.9015205,-0.04066109657287598,7,73
1719328571.079029,-0.04623401165008545,7,74
1719328572.211822,-0.06358027458190918,7,75
1719328573.4233787,-0.04455912113189697,7,76
1719328574.550695,-0.09810853004455566,7,77
1719328575.6934214,-0.06208467483520508,7,78
1719328576.8355875,0.00940781831741333,7,79
1719328577.966128,-0.08924949169158936,7,80
1719328579.2586687,-0.031862854957580566,8,81
1719328580.393004,-0.0954127311706543,8,82
1719328581.6195595,-0.04627525806427002,8,83
1719328582.76082,-0.037134408950805664,8,84
