time,dice,epoch,samples_read
1719431405.3744948,-16.79893684387207,0,1
1719431405.970435,-16.78899574279785,0,2
1719431407.2755575,-16.75631332397461,0,3
1719431408.5774515,-16.650556564331055,0,4
1719431409.8945699,-16.64433479309082,0,5
1719431411.202522,-16.509014129638672,0,6
1719431412.5187187,-16.667612075805664,0,7
1719431413.8597028,-16.430715560913086,0,8
1719431415.210597,-16.574203491210938,0,9
1719431416.5494149,-16.38130760192871,0,10
1719431417.872466,-16.457103729248047,0,11
1719431419.1795998,-16.455636978149414,0,12
1719431420.4979105,-16.42998504638672,0,13
1719431421.8005915,-16.4305362701416,0,14
1719431423.1378832,-16.4438533782959,0,15
1719431424.4388041,-16.494937896728516,0,16
1719431425.727196,-16.40673065185547,0,17
1719431427.0592322,-16.47736930847168,0,18
1719431428.3804529,-16.374536514282227,0,19
1719431429.7085538,-16.34423828125,0,20
1719431431.0401797,-16.414813995361328,0,21
1719431432.3211756,-16.42797088623047,0,22
1719431433.6099017,-16.3268985748291,0,23
1719431434.9249156,-16.411359786987305,0,24
1719431436.344827,-16.299970626831055,0,25
1719431437.624249,-16.338363647460938,0,26
1719431438.9392812,-16.30304527282715,0,27
1719431440.2291787,-16.380355834960938,0,28
1719431441.5851705,-16.408403396606445,0,29
1719431442.8739274,-16.298131942749023,0,30
1719431444.1486316,-16.31125259399414,0,31
1719431445.5538661,-16.35947036743164,0,32
1719431446.8331757,-16.3533935546875,0,33
1719431448.1124566,-16.304636001586914,0,34
1719431449.4135602,-16.277542114257812,0,35
1719431450.7156088,-16.316734313964844,0,36
1719431451.99557,-16.439552307128906,0,37
1719431453.2792215,-16.34014129638672,0,38
1719431454.571189,-16.21200942993164,0,39
1719431455.8899605,-16.293020248413086,0,40
1719431457.1683586,-16.258167266845703,0,41
1719431458.4451468,-16.27305030822754,0,42
1719431459.7386777,-16.42844009399414,0,43
1719431461.0214167,-16.242752075195312,0,44
1719431462.2979412,-16.249061584472656,0,45
1719431463.7054868,-16.303333282470703,0,46
1719431465.022826,-16.26997947692871,0,47
1719431466.2949858,-16.22294044494629,0,48
1719431467.578826,-16.300134658813477,0,49
1719431468.882215,-16.238523483276367,0,50
1719431470.2862532,-16.11179542541504,0,51
1719431471.5701172,-16.37101936340332,0,52
