timestamp,gpu_util,gpu_mem
1719940011.2115219,0.0,4.0
1719940011.3480797,0.0,4.0
1719940011.4817815,0.0,4.0
1719940011.6176522,0.0,21.0
1719940011.7615786,0.0,633.0
1719940011.893227,0.0,633.0
1719940012.023342,7.0,633.0
1719940012.166256,0.0,633.0
1719940012.300827,0.0,633.0
1719940012.4337137,0.0,633.0
1719940012.5651026,0.0,633.0
1719940012.6971834,0.0,965.0
1719940012.833476,0.0,965.0
1719940012.9767118,11.0,1093.0
1719940013.1113882,3.0,1221.0
1719940013.2471418,3.0,1349.0
1719940013.3848686,3.0,1349.0
1719940013.5213954,3.0,1477.0
1719940013.6608062,3.0,1605.0
1719940013.7981102,3.0,1733.0
1719940013.9763772,3.0,1861.0
1719940014.1139257,3.0,1989.0
1719940014.2510948,3.0,1989.0
1719940014.4867287,3.0,2117.0
1719940014.6218948,3.0,2117.0
1719940014.753855,0.0,2321.0
1719940014.897384,8.0,3319.0
1719940015.040311,8.0,8141.0
1719940015.1907358,37.0,8151.0
1719940015.3383517,64.0,8157.0
1719940015.4861643,64.0,8157.0
1719940015.6608486,98.0,8157.0
1719940015.810645,99.0,8157.0
1719940015.9626,98.0,8157.0
1719940016.1106563,98.0,8157.0
1719940016.2605274,72.0,8157.0
1719940016.4074614,72.0,8157.0
1719940016.5572188,82.0,8157.0
1719940016.70534,78.0,8157.0
1719940016.8561497,89.0,11295.0
1719940017.0096307,89.0,28963.0
1719940017.1621094,96.0,28963.0
1719940017.3079045,96.0,28963.0
1719940017.4516096,96.0,28963.0
1719940017.5924127,100.0,28963.0
1719940017.7303035,96.0,28963.0
1719940017.8663893,96.0,28963.0
1719940018.0723102,100.0,28963.0
1719940018.2104409,96.0,28963.0
1719940018.3470502,100.0,28963.0
1719940018.4835825,100.0,28963.0
1719940018.6195688,96.0,28963.0
1719940018.7553186,100.0,28963.0
1719940018.8928351,96.0,28963.0
1719940019.0280395,96.0,28963.0
1719940019.1652918,100.0,28963.0
1719940019.3036258,96.0,28963.0
1719940019.4396768,96.0,28963.0
1719940019.581331,100.0,28963.0
1719940019.739369,96.0,28963.0
1719940019.894738,100.0,28963.0
1719940020.0442035,100.0,28963.0
1719940020.1881425,96.0,28963.0
1719940020.3362956,100.0,28963.0
1719940020.4797835,100.0,28963.0
1719940020.6210592,96.0,28963.0
1719940020.766531,100.0,28963.0
1719940020.9075658,100.0,28963.0
1719940021.0582943,98.0,28963.0
1719940021.2130888,98.0,28963.0
1719940021.3633485,98.0,28963.0
1719940021.5154996,98.0,28963.0
1719940021.6627362,98.0,28963.0
1719940021.8175626,80.0,28963.0
1719940021.9629378,78.0,28963.0
1719940022.1113317,68.0,28963.0
1719940022.2622283,68.0,28963.0
1719940022.4115062,82.0,28963.0
