time,dice,epoch,samples_read
1718735129.8695037,-0.32039785385131836,0,1
1718735130.4272738,-0.24078452587127686,0,2
1718735131.886009,-0.1828770637512207,0,3
1718735133.4073098,-0.1996932029724121,0,4
1718735134.9545183,-0.14484477043151855,0,5
1718735136.4189963,-0.13523197174072266,0,6
1718735137.9024913,-0.13157153129577637,0,7
1718735139.4827538,-0.09200394153594971,0,8
1718735140.9289038,-0.10440671443939209,0,9
1718735142.403503,-0.16270852088928223,0,10
1718735143.9645748,-0.11009001731872559,1,11
1718735145.4193027,-0.07932257652282715,1,12
1718735146.92791,-0.0809166431427002,1,13
1718735148.4276452,-0.08334958553314209,1,14
1718735149.930301,-0.07470536231994629,1,15
1718735151.4384773,-0.07465481758117676,1,16
1718735152.992925,-0.08231043815612793,1,17
1718735154.4624703,-0.05859363079071045,1,18
1718735155.987151,-0.05433511734008789,1,19
1718735157.49719,-0.04216432571411133,1,20
1718735159.0256073,-0.015043497085571289,2,21
1718735160.4803755,-0.022865891456604004,2,22
1718735161.937485,-0.06885218620300293,2,23
1718735163.455352,-0.08394098281860352,2,24
1718735164.9149566,0.017862021923065186,2,25
1718735166.396445,-0.06346940994262695,2,26
1718735167.9465468,-0.0935523509979248,2,27
1718735169.4271858,-0.023708820343017578,2,28
1718735170.9663036,0.02380293607711792,2,29
1718735172.5196106,-0.03921389579772949,2,30
1718735174.0028636,-0.0023921728134155273,3,31
1718735175.4902549,-0.007383823394775391,3,32
1718735177.0185013,-0.058202505111694336,3,33
1718735178.5233946,-0.07631969451904297,3,34
1718735180.0107524,0.023922741413116455,3,35
1718735181.48675,-0.05861246585845947,3,36
1718735183.041865,-0.08583879470825195,3,37
1718735184.4912798,-0.009358406066894531,3,38
1718735186.000449,0.034153103828430176,3,39
1718735187.5670633,-0.017140626907348633,3,40
1718735189.0261059,0.002898573875427246,4,41
1718735190.5267787,0.0003426671028137207,4,42
1718735192.0356903,-0.053485870361328125,4,43
1718735193.5496356,-0.07161235809326172,4,44
1718735195.0471692,0.02539294958114624,4,45
1718735196.567399,-0.05411326885223389,4,46
1718735198.0444338,-0.08157980442047119,4,47
1718735199.5284183,-0.0038826465606689453,4,48
1718735200.9934993,0.04174768924713135,4,49
1718735202.4774246,-0.011724710464477539,4,50
1718735203.920605,0.006444394588470459,5,51
1718735205.4188478,0.003659188747406006,5,52
1718735207.0199559,-0.003751039505004883,5,53
1718735208.4587302,0.015131473541259766,5,54
1718735209.918655,-0.03550517559051514,5,55
1718735211.4407735,-0.0029630661010742188,5,56
1718735212.8788817,-0.0745847225189209,5,57
1718735214.3398488,0.016660571098327637,5,58
1718735215.8156772,-0.0036649703979492188,5,59
1718735217.3196473,-0.0008816719055175781,5,60
1718735218.858923,-0.022112250328063965,6,61
1718735220.3529272,-0.057142019271850586,6,62
1718735221.8910658,0.0057637691497802734,6,63
1718735223.3706088,0.021763265132904053,6,64
1718735224.8728573,-0.0313795804977417,6,65
1718735226.4881272,-0.0011620521545410156,6,66
1718735227.9420116,-0.0710749626159668,6,67
1718735229.4480317,0.018937647342681885,6,68
1718735230.9584363,-0.0034008026123046875,6,69
1718735232.3968298,0.021406888961791992,6,70
1718735233.892066,-0.020226120948791504,7,71
1718735235.4769795,-0.047135353088378906,7,72
1718735236.9386048,0.011655986309051514,7,73
1718735238.4626453,0.022884666919708252,7,74
1718735239.9565291,-0.027997493743896484,7,75
1718735241.4520168,0.0024039149284362793,7,76
1718735242.959466,-0.06904888153076172,7,77
1718735244.3957007,0.02391183376312256,7,78
1718735245.9443388,0.0005744695663452148,7,79
1718735247.3647575,0.024345219135284424,7,80
1718735248.8419478,-0.01665496826171875,8,81
1718735250.3807654,-0.0447077751159668,8,82
1718735251.8024893,0.013956665992736816,8,83
1718735253.3085046,0.03062230348587036,8,84
1718735254.9026465,0.00674062967300415,8,85
1718735256.3616202,0.034979164600372314,8,86
1718735257.8388283,7.975101470947266e-05,8,87
1718735259.3928297,-0.02186429500579834,8,88
1718735260.8651733,0.017621994018554688,8,89
1718735262.3712504,-0.018530964851379395,8,90
1718735263.8720527,-0.016061782836914062,9,91
1718735265.3855374,-0.025671839714050293,9,92
1718735266.9222605,-0.02762913703918457,9,93
1718735268.4090095,-0.024099349975585938,9,94
1718735269.9586923,0.008940279483795166,9,95
1718735271.4269416,0.03661996126174927,9,96
1718735272.8813653,0.0072411298751831055,9,97
1718735274.4131737,-0.01651287078857422,9,98
1718735275.8744833,0.01978999376296997,9,99
1718735277.3670363,-0.016447782516479492,9,100
1718735278.8983865,-0.013645291328430176,10,101
1718735280.3654854,-0.024247169494628906,10,102
