timestamp,gpu_util,gpu_mem
1718897334.5035565,15.0,456.0
1718897334.6363387,4.0,456.0
1718897334.7704003,4.0,468.0
1718897334.9246218,4.0,845.0
1718897335.0644677,22.0,965.0
1718897335.198779,1.0,965.0
1718897335.3299387,1.0,965.0
1718897335.4613612,1.0,965.0
1718897335.5924275,0.0,965.0
1718897335.7234194,0.0,965.0
1718897335.8548052,0.0,965.0
1718897335.9886,0.0,965.0
1718897336.1225483,0.0,965.0
1718897336.2538555,1.0,965.0
1718897336.3852952,0.0,965.0
1718897336.5198255,0.0,965.0
1718897336.6532123,0.0,965.0
1718897336.7831542,0.0,965.0
1718897336.9194176,0.0,965.0
1718897337.054341,1.0,965.0
1718897337.1868403,0.0,965.0
1718897337.3206081,0.0,965.0
1718897337.4571214,0.0,965.0
1718897337.5900595,0.0,965.0
1718897337.7259355,0.0,965.0
1718897337.85906,1.0,965.0
1718897337.9943051,0.0,965.0
1718897338.1260808,0.0,965.0
1718897338.256847,0.0,965.0
1718897338.3942256,0.0,965.0
1718897338.5334022,0.0,965.0
1718897338.6743634,0.0,965.0
1718897338.8110633,0.0,965.0
1718897338.953193,0.0,965.0
1718897339.0915,0.0,965.0
1718897339.225473,0.0,965.0
1718897339.3597074,0.0,965.0
1718897339.4939346,0.0,965.0
1718897339.6272895,0.0,965.0
1718897339.7602403,0.0,965.0
1718897339.893511,0.0,965.0
1718897340.0289645,0.0,965.0
