time,dice,epoch,samples_read
1718646291.428583,-0.00836646556854248,0,1
1718646291.4798136,-0.0060253143310546875,0,2
1718646291.6561568,-0.0019600391387939453,0,3
1718646291.8313568,-0.00017213821411132812,0,4
1718646292.0086372,-0.000698089599609375,0,5
1718646292.1857653,-9.989738464355469e-05,0,6
1718646292.364134,0.0007655620574951172,0,7
1718646292.538493,0.00013172626495361328,0,8
1718646292.7182205,0.0002797245979309082,0,9
1718646292.893976,-8.749961853027344e-05,0,10
1718646293.0712752,-0.00031113624572753906,0,11
1718646293.2479644,2.968311309814453e-05,0,12
1718646293.4304829,7.039308547973633e-05,0,13
1718646293.6218328,0.0002765059471130371,0,14
1718646293.8056557,1.9252300262451172e-05,0,15
1718646293.9981852,-0.0006694793701171875,0,16
1718646294.1773834,0.00015014410018920898,0,17
1718646294.3556683,-0.00017631053924560547,0,18
1718646294.5306702,0.00027632713317871094,0,19
1718646294.706774,-0.00039577484130859375,0,20
1718646294.8861554,0.0006418228149414062,0,21
1718646295.0633273,0.0007923245429992676,0,22
1718646295.239481,-0.0006611347198486328,0,23
1718646295.4182782,0.0003777146339416504,0,24
