time,dice,epoch,samples_read
1718730927.6259081,-0.25665879249572754,0,1
1718730928.1743777,-0.22678828239440918,0,2
1718730929.6501184,-0.19364261627197266,0,3
1718730931.0956526,-0.12714481353759766,0,4
1718730932.5725353,-0.10455560684204102,0,5
1718730934.0220304,-0.11732888221740723,0,6
1718730935.442529,-0.10466194152832031,0,7
1718730936.9447803,-0.09800183773040771,0,8
1718730938.3880732,-0.07153844833374023,0,9
1718730939.878544,-0.09002041816711426,0,10
1718730941.3138745,-0.027446389198303223,1,11
1718730942.7502348,-0.09403538703918457,1,12
1718730944.2587643,-0.03824901580810547,1,13
1718730945.6883154,-0.02253246307373047,1,14
1718730947.1762512,-0.01707911491394043,1,15
1718730948.6863062,-0.03849518299102783,1,16
1718730950.145083,-0.047805190086364746,1,17
1718730951.6040435,-0.055510520935058594,1,18
1718730953.0532548,-0.03712034225463867,1,19
1718730954.525256,-0.06393647193908691,1,20
1718730955.9894125,0.011476993560791016,2,21
1718730957.4343987,-0.06862664222717285,2,22
1718730958.9681625,-0.013250946998596191,2,23
1718730960.404689,0.009669184684753418,2,24
1718730961.8488498,-0.00047469139099121094,2,25
1718730963.3607934,-0.04329264163970947,2,26
1718730964.78877,-0.07837855815887451,2,27
1718730966.2796273,-0.026096820831298828,2,28
1718730967.7197998,-0.015239953994750977,2,29
1718730969.2028763,-0.05061197280883789,2,30
1718730970.697073,0.02190178632736206,3,31
1718730972.1435606,0.015628278255462646,3,32
1718730973.646976,-0.07325315475463867,3,33
1718730975.0740554,-0.007052421569824219,3,34
1718730976.5617049,-0.0018961429595947266,3,35
1718730978.170289,-0.039853572845458984,3,36
1718730979.6284723,-0.07597112655639648,3,37
1718730981.0777597,-0.020386576652526855,3,38
1718730982.5392969,-0.07814550399780273,3,39
1718730983.99372,-0.0044612884521484375,3,40
1718730985.477369,0.027171313762664795,4,41
1718730986.982935,0.0286787748336792,4,42
1718730988.4502718,-0.06906628608703613,4,43
1718730989.9197795,-0.004030942916870117,4,44
1718730991.3633196,-0.010598182678222656,4,45
1718730992.8801239,-0.03613567352294922,4,46
1718730994.315869,-0.07363486289978027,4,47
1718730995.79676,-0.01761174201965332,4,48
1718730997.263104,-0.008845329284667969,4,49
1718730998.7299178,-0.0059964656829833984,4,50
1718731000.2206593,0.0313684344291687,5,51
1718731001.7048812,0.03443408012390137,5,52
1718731003.200633,-0.0653076171875,5,53
1718731004.6414764,-0.0006308555603027344,5,54
1718731006.127396,0.008301794528961182,5,55
1718731007.6506047,-0.032886505126953125,5,56
1718731009.092674,-0.07019329071044922,5,57
1718731010.5992281,-0.012831330299377441,5,58
1718731012.1368937,-0.02710545063018799,5,59
1718731013.5817785,0.0400465726852417,5,60
1718731015.0825906,-0.03076803684234619,6,61
1718731016.554291,-0.01208186149597168,6,62
1718731017.994272,-0.04191017150878906,6,63
1718731019.4371696,-0.0011479854583740234,6,64
1718731020.913741,-0.06703448295593262,6,65
1718731022.4059038,-0.06744396686553955,6,66
1718731023.848034,0.03355985879898071,6,67
1718731025.3350747,0.013605237007141113,6,68
1718731026.8716364,-0.02010035514831543,6,69
1718731028.2914183,-0.03768467903137207,6,70
1718731029.766411,-0.03132748603820801,7,71
1718731031.229954,-0.03600609302520752,7,72
1718731032.7218373,-0.060621023178100586,7,73
1718731034.2062814,-0.024759769439697266,7,74
1718731035.659538,-0.07687973976135254,7,75
1718731037.1606202,-0.06961309909820557,7,76
1718731038.6013882,0.032193660736083984,7,77
1718731040.0648077,0.01311558485031128,7,78
1718731041.5324259,-0.027518033981323242,7,79
1718731042.9879591,0.04401153326034546,7,80
1718731044.4825583,-0.03334546089172363,8,81
1718731045.9602346,-0.0018608570098876953,8,82
1718731047.4458797,-0.04051518440246582,8,83
1718731048.893016,0.0034061074256896973,8,84
1718731050.3404853,-0.06455087661743164,8,85
1718731051.8847256,-0.06064867973327637,8,86
1718731053.3095367,0.0429837703704834,8,87
1718731054.7720945,0.02064812183380127,8,88
1718731056.302547,-0.01574099063873291,8,89
1718731057.7349045,0.0530695915222168,8,90
1718731059.25152,-0.027870893478393555,9,91
1718731060.7651737,-0.030403733253479004,9,92
1718731062.2675302,0.007428884506225586,9,93
1718731063.7263634,0.0019906163215637207,9,94
1718731065.2002668,-0.07436847686767578,9,95
1718731066.7645853,-0.053637146949768066,9,96
1718731068.1909068,-0.02251744270324707,9,97
1718731069.6596918,0.0006864070892333984,9,98
1718731071.2140772,-0.010759830474853516,9,99
1718731072.653002,-0.04201209545135498,9,100
1718731074.1367013,0.008174359798431396,10,101
1718731075.6406848,-0.026842117309570312,10,102
1718731077.0969512,0.008401215076446533,10,103
1718731078.5656748,0.010055124759674072,10,104
1718731080.0256522,-0.07212221622467041,10,105
1718731081.5286617,-0.05137276649475098,10,106
1718731082.9868836,-0.021723389625549316,10,107
1718731084.4250164,0.0025630593299865723,10,108
1718731085.9503038,-0.006594181060791016,10,109
1718731087.3869038,-0.03995633125305176,10,110
1718731088.865545,0.01579916477203369,11,111
1718731090.4409666,-0.02471160888671875,11,112
1718731091.8763916,0.011554419994354248,11,113
1718731093.3751717,0.013473927974700928,11,114
