time,dice,epoch,samples_read
1718727654.7774174,-0.31359004974365234,0,1
1718727655.2492166,-0.27352070808410645,0,2
1718727657.183742,-0.13832545280456543,0,3
1718727658.8718088,-0.08745241165161133,0,4
1718727660.571134,-0.1170496940612793,0,5
1718727662.1608963,-0.10024356842041016,0,6
1718727664.1112998,-0.11633491516113281,0,7
1718727665.7073169,-0.09346318244934082,0,8
1718727667.4766471,-0.15336108207702637,0,9
1718727669.138033,-0.07883358001708984,0,10
1718727671.0728223,-0.08367800712585449,1,11
1718727672.6965764,-0.12729525566101074,1,12
1718727674.3610477,-0.019579410552978516,1,13
1718727676.1183436,-0.007705330848693848,1,14
1718727678.2445729,-0.05490231513977051,1,15
1718727679.8640811,-0.02732563018798828,1,16
1718727681.5299575,-0.08595156669616699,1,17
1718727683.2442422,-0.06276869773864746,1,18
1718727685.377626,-0.03814232349395752,1,19
1718727686.8833368,-0.04013204574584961,1,20
1718727688.5505111,-0.04715907573699951,2,21
1718727690.306573,-0.0880277156829834,2,22
1718727692.34516,0.01357048749923706,2,23
1718727694.0244272,0.03485071659088135,2,24
1718727695.6028314,-0.014028549194335938,2,25
1718727697.4396574,-0.00018537044525146484,2,26
1718727699.4478972,-0.07308328151702881,2,27
1718727701.054652,-0.048984646797180176,2,28
1718727702.7089128,-0.018622636795043945,2,29
1718727704.6182978,-0.025876402854919434,2,30
1718727706.5428576,-0.024495601654052734,3,31
1718727708.2027786,-0.06714963912963867,3,32
1718727709.856639,0.03026735782623291,3,33
1718727711.6717849,0.05740499496459961,3,34
1718727713.6710336,0.0014142990112304688,3,35
1718727715.2923098,-0.03520488739013672,3,36
1718727716.942524,-0.039021968841552734,3,37
1718727718.7239382,-0.16385900974273682,3,38
1718727720.7536204,-0.042378902435302734,3,39
1718727722.3948877,-0.07571589946746826,3,40
1718727724.0813756,-0.03707611560821533,4,41
1718727725.8946962,-0.0019147396087646484,4,42
1718727727.918325,-0.03916430473327637,4,43
1718727729.5645182,-0.10954034328460693,4,44
1718727731.1958494,-0.020248889923095703,4,45
1718727733.0623324,-0.03520059585571289,4,46
1718727735.093284,-0.031099438667297363,4,47
1718727736.7468348,-0.01878499984741211,4,48
1718727738.3657632,-0.03830099105834961,4,49
1718727740.230586,-0.0698235034942627,4,50
1718727742.3063295,-0.026456117630004883,5,51
1718727743.944701,0.0008720755577087402,5,52
1718727745.6148074,-0.026921749114990234,5,53
1718727747.4064932,-0.030858516693115234,5,54
1718727749.5014865,0.006596684455871582,5,55
1718727751.2032475,-0.02448105812072754,5,56
1718727752.8000946,-0.02580571174621582,5,57
1718727754.6946282,-0.00763249397277832,5,58
1718727756.7234795,-0.029404878616333008,5,59
1718727758.3567233,-0.06392025947570801,5,60
1718727760.0371985,-0.023360729217529297,6,61
1718727761.8356843,-0.008513212203979492,6,62
1718727763.8670251,-0.023665428161621094,6,63
1718727765.5361521,-0.022278547286987305,6,64
1718727767.2609453,0.007492423057556152,6,65
1718727769.0446606,-0.022823810577392578,6,66
1718727771.1641657,-0.026465654373168945,6,67
1718727772.8637743,0.0018298625946044922,6,68
1718727774.5313625,-0.028014779090881348,6,69
1718727776.3183815,-0.06189560890197754,6,70
1718727778.4424422,-0.020193815231323242,7,71
1718727780.1407676,0.008827567100524902,7,72
1718727781.837924,-0.02001023292541504,7,73
1718727783.5506456,-0.02012038230895996,7,74
1718727785.1375887,0.009424448013305664,7,75
1718727786.72958,-0.011301279067993164,7,76
1718727788.3319762,0.02789515256881714,7,77
1718727789.9445426,0.08233761787414551,7,78
1718727791.5594764,-0.024308323860168457,7,79
1718727793.176027,0.026434898376464844,7,80
1718727794.7572308,-0.016942262649536133,8,81
1718727796.355681,-0.03787112236022949,8,82
1718727797.9790983,0.06034928560256958,8,83
1718727799.5785267,-0.005707740783691406,8,84
1718727801.1847417,-0.03344893455505371,8,85
1718727802.7798502,-0.009901046752929688,8,86
1718727804.3763874,0.026927590370178223,8,87
1718727805.9182136,0.07450252771377563,8,88
1718727807.5163476,0.02339184284210205,8,89
1718727809.1466002,0.029377877712249756,8,90
1718727810.7553997,-0.015331745147705078,9,91
1718727812.3530018,-0.04512584209442139,9,92
1718727813.929968,0.01941370964050293,9,93
1718727815.5443664,-0.005903720855712891,9,94
1718727817.2185183,-0.031868696212768555,9,95
1718727818.87977,-0.003682374954223633,9,96
1718727820.6210477,0.03135538101196289,9,97
1718727822.3213212,0.084991455078125,9,98
1718727823.9702563,0.009399831295013428,9,99
