time,dice,epoch,samples_read
1719245419.7024307,-0.4243764877319336,0,1
1719245420.306989,-0.3626288175582886,0,2
1719245421.4777534,-0.272141695022583,0,3
1719245422.6509705,-0.22672533988952637,0,4
1719245423.80547,-0.19533181190490723,0,5
1719245424.997441,-0.2194383144378662,0,6
1719245426.1540585,-0.15321850776672363,0,7
1719245427.3433237,-0.12879681587219238,0,8
1719245428.498791,-0.14706897735595703,0,9
1719245429.6640117,-0.14619290828704834,0,10
1719245430.838712,-0.10374951362609863,1,11
1719245432.0713267,-0.14843106269836426,1,12
1719245433.2022984,-0.1287848949432373,1,13
1719245434.327679,-0.11164796352386475,1,14
1719245435.457697,-0.11224067211151123,1,15
1719245436.6994534,-0.1531515121459961,1,16
1719245437.8463094,-0.09678864479064941,1,17
1719245438.97355,-0.0869147777557373,1,18
1719245440.1150463,-0.11161255836486816,1,19
1719245441.337073,-0.12097668647766113,1,20
1719245442.4989345,-0.07297301292419434,2,21
1719245443.621865,-0.12446630001068115,2,22
1719245444.7781773,-0.10633420944213867,2,23
1719245445.9579558,-0.09986650943756104,2,24
1719245447.0851498,-0.12852811813354492,2,25
1719245448.2030625,-0.0647580623626709,2,26
1719245449.3599055,-0.09510433673858643,2,27
1719245450.5271115,-0.15494251251220703,2,28
1719245451.7747402,-0.07887232303619385,2,29
1719245452.8870728,-0.05249166488647461,2,30
1719245454.070227,-0.07976090908050537,3,31
1719245455.2508962,-0.08906209468841553,3,32
1719245456.4489698,-0.05720067024230957,3,33
1719245457.5748012,-0.10005474090576172,3,34
1719245458.7786644,-0.11419272422790527,3,35
1719245459.9326882,-0.05403947830200195,3,36
1719245461.1811767,-0.0818256139755249,3,37
1719245462.2951665,-0.10914850234985352,3,38
1719245463.4750664,-0.048685550689697266,3,39
1719245464.6211138,-0.03629159927368164,3,40
1719245465.7861936,-0.06309723854064941,4,41
1719245466.8962169,-0.07065606117248535,4,42
1719245468.0539901,-0.03856301307678223,4,43
1719245469.2224667,-0.08098149299621582,4,44
1719245470.417094,-0.09412455558776855,4,45
1719245471.5433578,-0.042456626892089844,4,46
1719245472.703169,-0.06427145004272461,4,47
1719245473.8397639,-0.0923910140991211,4,48
1719245474.97755,-0.030722379684448242,4,49
1719245476.145482,-0.012550592422485352,4,50
1719245477.2960691,-0.03768301010131836,5,51
1719245478.4345295,-0.05127429962158203,5,52
1719245479.6752625,-0.01809096336364746,5,53
1719245480.8541062,-0.06529760360717773,5,54
1719245482.0017078,-0.07957315444946289,5,55
1719245483.1469827,-0.017550349235534668,5,56
1719245484.3529325,-0.051812052726745605,5,57
1719245485.4684603,-0.0899878740310669,5,58
1719245486.6005778,-0.022110939025878906,5,59
1719245487.7490873,-0.004729151725769043,5,60
